"export-world data (NetLogo 6.0.1)"
"building-editor.nlogo"
"06/12/2017 15:52:03:973 +0200"

"RANDOM STATE"
"0 0 -1727483681 624 0.0 false 1424401192 -1368502226 -1683935906 -1251925681 -281061275 -1122601405 1189900459 1345940761 2108809856 1726768622 -1151721899 -1389656226 555787096 548571589 1385023431 1883424557 153297004 -634808659 -624062280 782970074 914316310 1965103811 -2135990112 -1672097279 -1655409081 -1652517294 -799269462 -1680464696 1320328654 1200949704 277376363 -1437700522 -1639417020 595269823 554171005 -492980108 254965271 -289675720 -302749587 -263057011 514321198 -883071153 456486182 1468491305 -1456556556 -2138542021 -680409173 961850743 -511828189 -817207343 145250316 -102946577 -1650757296 255235983 -1332850015 -657140346 1692363441 -2029172823 2101660081 -1916245 -2126859132 -563155173 -916443978 2144436392 1545679853 425117789 654430707 -1632116702 -1503884060 204778755 7593333 -1720910736 -633955518 -77067794 517390283 -102085022 235525521 -803021950 834642739 693546606 -544362570 803286970 746086068 2098704727 697957698 -1760084641 -175310073 -535810837 683794400 1953248185 -530194446 -660581520 269383611 1038438436 -2074615150 819688239 -1316906773 -581630642 1937525955 107748077 462058725 -999183426 -1007950089 -883510613 1634231472 -1192660162 1500091158 2147440510 503938183 1226006704 -2076516541 863690260 -1830923692 1948287583 1865006472 749017216 -1564529932 2015598979 2109743808 -827457636 -1177882317 746283470 682022080 585936955 659430083 1299704428 566153855 -999816294 -869970723 1122771479 -67028688 679271586 734248558 -1574633493 283879539 -381419290 244443105 399435086 1249457744 -400898176 -1612000709 -1917554166 -143702602 1864850936 -1985915699 1219640636 2042810019 1222523005 -2025151104 -1315709217 -2052705593 723547472 1472600360 -1598169402 -830748690 676247068 -783886936 1962397716 1353930215 822278749 45321297 690271638 532867792 54523059 -1223403965 -453652150 1727701875 1383628449 -72510008 -315441984 694015129 -453393912 -240225789 -757794131 1794114900 -1528850376 1447303570 831701680 -1410924510 -233558701 1264955716 534765038 -627511908 -1462184078 -857215000 -1437373584 -544774476 -1453034002 1630655192 1382895962 -1557672795 -1211490910 -67612448 1182164304 438653623 -1057058314 -1170295955 -993250672 1369808837 -416027365 -1660525760 -311329837 -1950864934 -218817789 -1020876852 -1732838280 -1935350032 625254473 -1680257379 36183180 686698510 -703433639 2080510550 1023593512 108262558 -235269843 723281406 649800719 -86677051 -1741180423 -1642755101 -1518167646 -467845890 202864048 -888365232 1015236512 -1770003710 99586019 1052328051 699988292 -197411654 -2002815260 -2049638490 -145514339 1631907136 737174672 2073607612 1828192638 1428066057 953267991 1532595203 -1571860549 -1258064401 2046057588 -971630563 1248957131 1642267816 -2001844060 908951670 82630023 2053537341 -408819033 -1544595536 1094310967 -2144942004 -1298086459 -541685885 -1509493119 1010851249 1935651032 475260833 1433832586 -1530341667 1918049794 -1410370761 2089996786 -101916439 1027077981 436231613 -1065737826 1937197311 -1961772219 1848173331 623130923 -1106275831 -208043414 523871617 500651514 -724715848 -284152866 1743098953 1206258049 -1151909734 2133185811 -730746058 -332000762 -1155741161 -1659635608 733461746 -700903781 -1820714214 1700039067 -214715162 762834046 -1118716708 1097093821 268386644 586595149 1890524043 597211293 240639005 -297771618 1019802911 1313820010 -1750806681 1321591050 -993153655 -1379249499 -1918960617 -1254903170 1498269730 415216134 -1072663658 -1721018366 1634842938 1117497474 1949079531 -1840633201 232996831 -353400006 -1131253827 1707888284 -503838157 1805628979 31565054 709101435 758433741 123374120 29354768 -1829548391 -1186203791 176827562 185637470 549140067 1521250653 -130615653 902734664 -1495272263 1165009433 987155659 1743024235 137303335 1962293433 377936367 -681712733 -264540295 443631228 1254960199 227405562 1320752127 -827731308 -522983950 255767157 -831519094 1601234543 -941766455 1081758486 -530900872 -748192531 -1674466995 677123219 -950285720 1937186977 -1294630773 532940921 -1204872662 1991031606 -1797829342 -1927835888 -950397557 -758626278 -599206832 -1264504525 -1958567222 1843348062 -1204615182 1928434472 -215023194 -1058016109 -126054837 -180311068 -2049740128 1865608552 -368845588 1128993483 1966245171 43274300 -451427025 253319136 1814465765 1456970618 -912118770 115955625 1268254774 -1662931395 50493286 -844582198 448469978 1756342416 377101252 -1453008412 -894431409 -1430669682 -875957553 758118416 136146917 -1614695441 -1741630696 -370002726 -389678026 193453955 -1546826934 -331334396 892458080 -168809602 2071072496 -761929803 802400879 -1581210003 1260130926 -50745745 -1043489215 -1415658576 507214049 -78767251 444641807 -2038871915 -1512868802 323287384 1963882853 1869113890 2146671742 -1252673845 891400190 -177512728 93665130 1248630918 -1708560904 2013867864 493179092 1996904796 148834410 -832238196 889774630 -460222278 351280058 -72909792 326612622 -1529936442 -1474352107 -343558699 -1159051983 -2049271325 -323018614 1603283155 -1888059743 1039807255 1924036828 663680507 -1159241518 -171408420 -171483192 -327585819 1612004749 86324748 2079244429 -32447218 110712052 -341763560 1212465532 1427586343 -1242662955 1612208299 364115691 -1013895279 -1078269835 979789775 43892104 23171206 1031781565 -2070831759 215657280 -961883614 1992266216 -1475787823 532197156 1402167066 -725157234 -999206775 -1869307301 -1846235129 1944002788 -1578792635 1794583024 1250723587 650074041 561946349 1316784754 -362861487 880959565 -1693174443 686136392 -1456393634 1155537987 -1185383934 -818797575 132054428 804686983 -1456819649 853932302 -563756412 2029060162 -166856849 -522228835 -502332072 -1018703382 -2079685647 -664265756 1330815785 -620574513 1931634308 -1089298046 -985187958 1369638424 709085929 -860569350 -781949621 2076671863 -584748642 -1596073470 657523730 1711423277 -1125811600 -970042609 1342976466 2084476246 1274903659 -1048784405 -1075053918 1536787259 1499517438 1703760568 18195995 -231998010 579636697 1179392446 -1106878083 -1591054274 -1385011760 123572223 2113030337 1455781351 692689894 -104687129 324910366 -1576882943 1488576347 -1923986769 -769061521 -799729205 -791202280 1872350680 -2084152881 334177556 640243480 -1349306707 1612790849 1545275255 -907929146 1986107890 -1450587623 -1958596126 988712860 -1472387383 -848301227 -440530643 -14336154 -262008294 1561298719 1614896921 -1353294148 620302651 1025073549 -686623768 -831520513 -1181007435 1349312125 1667769655 -1065707878 891571626 1015586912 -497375185 -84416596 -661384868 1028633549 1044752180 1516359128 749623794 2089418960 781790668 -1400553516 1721087943 651458936 -115530061 822375884 39888857 -857449477 790102839 -1196247533 -1469583338 285765190 -952043007 276543278 538502539 -411634371 -673254947 -1082704642 1418849749 1722108686 1439344214 -1940311617 855230206 1627091620 -1844344184"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","current-tool","door-orientation"
"-32","32","-32","32","0","nobody","0","""NEITHER""","-1","0","""Left"""

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color"
"-32","32","0","""""","9.9"
"-31","32","0","""""","9.9"
"-30","32","0","""""","9.9"
"-29","32","0","""""","9.9"
"-28","32","0","""""","9.9"
"-27","32","0","""""","9.9"
"-26","32","0","""""","9.9"
"-25","32","0","""""","9.9"
"-24","32","0","""""","9.9"
"-23","32","0","""""","9.9"
"-22","32","0","""""","9.9"
"-21","32","0","""""","9.9"
"-20","32","0","""""","9.9"
"-19","32","0","""""","9.9"
"-18","32","0","""""","9.9"
"-17","32","0","""""","9.9"
"-16","32","0","""""","9.9"
"-15","32","0","""""","9.9"
"-14","32","0","""""","9.9"
"-13","32","0","""""","9.9"
"-12","32","0","""""","9.9"
"-11","32","0","""""","9.9"
"-10","32","0","""""","9.9"
"-9","32","0","""""","9.9"
"-8","32","0","""""","9.9"
"-7","32","0","""""","9.9"
"-6","32","0","""""","9.9"
"-5","32","0","""""","9.9"
"-4","32","0","""""","9.9"
"-3","32","0","""""","9.9"
"-2","32","0","""""","9.9"
"-1","32","0","""""","9.9"
"0","32","0","""""","9.9"
"1","32","0","""""","9.9"
"2","32","0","""""","9.9"
"3","32","0","""""","9.9"
"4","32","0","""""","9.9"
"5","32","0","""""","9.9"
"6","32","0","""""","9.9"
"7","32","0","""""","9.9"
"8","32","0","""""","9.9"
"9","32","0","""""","9.9"
"10","32","0","""""","9.9"
"11","32","0","""""","9.9"
"12","32","0","""""","9.9"
"13","32","0","""""","9.9"
"14","32","0","""""","9.9"
"15","32","0","""""","9.9"
"16","32","0","""""","9.9"
"17","32","0","""""","9.9"
"18","32","0","""""","9.9"
"19","32","0","""""","9.9"
"20","32","0","""""","9.9"
"21","32","0","""""","9.9"
"22","32","0","""""","9.9"
"23","32","0","""""","9.9"
"24","32","0","""""","9.9"
"25","32","0","""""","9.9"
"26","32","0","""""","9.9"
"27","32","0","""""","9.9"
"28","32","0","""""","9.9"
"29","32","0","""""","9.9"
"30","32","0","""""","9.9"
"31","32","0","""""","9.9"
"32","32","0","""""","9.9"
"-32","31","0","""""","9.9"
"-31","31","0","""""","9.9"
"-30","31","0","""""","9.9"
"-29","31","0","""""","9.9"
"-28","31","0","""""","9.9"
"-27","31","0","""""","9.9"
"-26","31","0","""""","9.9"
"-25","31","0","""""","9.9"
"-24","31","0","""""","9.9"
"-23","31","0","""""","9.9"
"-22","31","0","""""","9.9"
"-21","31","0","""""","9.9"
"-20","31","0","""""","9.9"
"-19","31","0","""""","9.9"
"-18","31","0","""""","9.9"
"-17","31","0","""""","9.9"
"-16","31","0","""""","9.9"
"-15","31","0","""""","9.9"
"-14","31","0","""""","9.9"
"-13","31","0","""""","9.9"
"-12","31","0","""""","9.9"
"-11","31","0","""""","9.9"
"-10","31","0","""""","9.9"
"-9","31","0","""""","9.9"
"-8","31","0","""""","9.9"
"-7","31","0","""""","9.9"
"-6","31","0","""""","9.9"
"-5","31","0","""""","9.9"
"-4","31","0","""""","9.9"
"-3","31","0","""""","9.9"
"-2","31","0","""""","9.9"
"-1","31","0","""""","9.9"
"0","31","0","""""","9.9"
"1","31","0","""""","9.9"
"2","31","0","""""","9.9"
"3","31","0","""""","9.9"
"4","31","0","""""","9.9"
"5","31","0","""""","9.9"
"6","31","0","""""","9.9"
"7","31","0","""""","9.9"
"8","31","0","""""","9.9"
"9","31","0","""""","9.9"
"10","31","0","""""","9.9"
"11","31","0","""""","9.9"
"12","31","0","""""","9.9"
"13","31","0","""""","9.9"
"14","31","0","""""","9.9"
"15","31","0","""""","9.9"
"16","31","0","""""","9.9"
"17","31","0","""""","9.9"
"18","31","0","""""","9.9"
"19","31","0","""""","9.9"
"20","31","0","""""","9.9"
"21","31","0","""""","9.9"
"22","31","0","""""","9.9"
"23","31","0","""""","9.9"
"24","31","0","""""","9.9"
"25","31","0","""""","9.9"
"26","31","0","""""","9.9"
"27","31","0","""""","9.9"
"28","31","0","""""","9.9"
"29","31","0","""""","9.9"
"30","31","0","""""","9.9"
"31","31","0","""""","9.9"
"32","31","0","""""","9.9"
"-32","30","0","""""","9.9"
"-31","30","0","""""","9.9"
"-30","30","0","""""","9.9"
"-29","30","0","""""","9.9"
"-28","30","0","""""","9.9"
"-27","30","0","""""","9.9"
"-26","30","0","""""","9.9"
"-25","30","0","""""","9.9"
"-24","30","0","""""","9.9"
"-23","30","0","""""","9.9"
"-22","30","0","""""","9.9"
"-21","30","0","""""","9.9"
"-20","30","0","""""","9.9"
"-19","30","0","""""","9.9"
"-18","30","0","""""","9.9"
"-17","30","0","""""","9.9"
"-16","30","0","""""","9.9"
"-15","30","0","""""","9.9"
"-14","30","0","""""","9.9"
"-13","30","0","""""","9.9"
"-12","30","0","""""","9.9"
"-11","30","0","""""","9.9"
"-10","30","0","""""","9.9"
"-9","30","0","""""","9.9"
"-8","30","0","""""","9.9"
"-7","30","0","""""","9.9"
"-6","30","0","""""","9.9"
"-5","30","0","""""","9.9"
"-4","30","0","""""","9.9"
"-3","30","0","""""","9.9"
"-2","30","0","""""","9.9"
"-1","30","0","""""","9.9"
"0","30","0","""""","9.9"
"1","30","0","""""","9.9"
"2","30","0","""""","9.9"
"3","30","0","""""","9.9"
"4","30","0","""""","9.9"
"5","30","0","""""","9.9"
"6","30","0","""""","9.9"
"7","30","0","""""","9.9"
"8","30","0","""""","9.9"
"9","30","0","""""","9.9"
"10","30","0","""""","9.9"
"11","30","0","""""","9.9"
"12","30","0","""""","9.9"
"13","30","0","""""","9.9"
"14","30","0","""""","9.9"
"15","30","0","""""","9.9"
"16","30","0","""""","9.9"
"17","30","0","""""","9.9"
"18","30","0","""""","9.9"
"19","30","0","""""","9.9"
"20","30","0","""""","9.9"
"21","30","0","""""","9.9"
"22","30","0","""""","9.9"
"23","30","0","""""","9.9"
"24","30","0","""""","9.9"
"25","30","0","""""","9.9"
"26","30","0","""""","9.9"
"27","30","0","""""","9.9"
"28","30","0","""""","9.9"
"29","30","0","""""","9.9"
"30","30","0","""""","9.9"
"31","30","0","""""","9.9"
"32","30","0","""""","9.9"
"-32","29","0","""""","9.9"
"-31","29","0","""""","9.9"
"-30","29","0","""""","9.9"
"-29","29","0","""""","9.9"
"-28","29","0","""""","9.9"
"-27","29","0","""""","9.9"
"-26","29","0","""""","9.9"
"-25","29","0","""""","9.9"
"-24","29","0","""""","9.9"
"-23","29","0","""""","9.9"
"-22","29","0","""""","9.9"
"-21","29","0","""""","9.9"
"-20","29","0","""""","9.9"
"-19","29","0","""""","9.9"
"-18","29","0","""""","9.9"
"-17","29","0","""""","9.9"
"-16","29","0","""""","9.9"
"-15","29","0","""""","9.9"
"-14","29","0","""""","9.9"
"-13","29","0","""""","9.9"
"-12","29","0","""""","9.9"
"-11","29","0","""""","9.9"
"-10","29","0","""""","9.9"
